temp,feelsLike,pressure,humidity,clouds,windSpeed,windDir,gustSpeed,result
26.9,29.3,983.0,79.0,45.0,3.06,166.0,6.0,1
25.1,25.9,981.0,87.0,25.0,1.1,196.0,1.1,1
31.1,35.5,979.0,62.0,100.0,1.61,196.0,2.0,1
30.5,34.6,980.0,64.0,100.0,1.06,160.0,1.06,1
30.3,34.0,981.0,63.0,100.0,0.49,96.0,2.0,1
29.6,33.2,982.0,66.0,97.0,1.13,24.0,1.13,1
28.6,32.0,982.0,71.0,86.0,2.52,25.0,3.0,1
26.2,27.1,983.0,84.0,55.0,3.37,26.0,5.0,1
25.2,26.1,983.0,89.0,100.0,2.9,22.0,4.0,1
26.5,27.4,981.0,82.0,100.0,1.53,277.0,1.53,1
26.7,29.0,981.0,79.0,100.0,1.51,292.0,2.0,1
32.5,36.8,978.0,55.0,100.0,3.14,322.0,4.0,1
29.9,33.1,980.0,62.0,100.0,2.18,301.0,4.0,1
29.4,32.5,981.0,64.0,100.0,1.9,236.0,2.0,1
29.5,32.4,981.0,63.0,100.0,1.26,205.0,1.26,1
29.1,31.9,982.0,64.0,45.0,1.81,244.0,2.0,1
28.2,30.8,982.0,68.0,60.0,1.46,237.0,2.0,1
27.5,29.8,982.0,71.0,86.0,2.64,249.0,6.0,1
26.0,26.7,982.0,77.0,90.0,3.29,262.0,8.0,1
25.4,26.0,981.0,80.0,34.0,3.51,274.0,8.0,1
24.6,25.3,980.0,84.0,78.0,3.1,269.0,6.0,1
24.5,25.2,980.0,86.0,35.0,3.34,267.0,7.0,1
24.1,24.9,980.0,87.0,25.0,3.19,265.0,8.0,1
24.2,24.9,981.0,86.0,25.0,3.54,269.0,10.0,1
24.4,25.1,982.0,85.0,25.0,3.68,269.0,10.0,1
27.6,29.9,983.0,70.0,25.0,6.81,286.0,10.0,1
29.4,32.3,983.0,63.0,25.0,6.67,294.0,8.0,1
30.4,33.9,979.0,61.0,93.0,2.4,302.0,3.0,1
29.1,31.8,980.0,63.0,28.0,2.21,296.0,2.21,1
28.4,30.8,981.0,65.0,5.0,2.14,292.0,2.14,1
28.0,30.2,981.0,66.0,4.0,2.17,282.0,2.17,1
27.5,29.5,981.0,68.0,21.0,1.87,273.0,1.87,1
27.4,30.0,980.0,74.0,100.0,1.5,283.0,1.5,1
26.9,29.1,980.0,75.0,99.0,2.0,271.0,2.0,1
26.4,27.1,979.0,77.0,91.0,2.25,266.0,2.25,1
25.7,26.4,979.0,79.0,95.0,2.29,276.0,3.0,1
24.1,24.8,981.0,84.0,34.0,5.79,261.0,11.0,1
23.6,24.2,982.0,83.0,25.0,4.96,272.0,11.0,1
28.9,31.8,980.0,66.0,99.0,3.01,170.0,5.0,1
28.7,31.8,981.0,68.0,98.0,1.73,188.0,2.0,1
28.8,31.7,981.0,67.0,49.0,1.02,225.0,1.02,1
27.9,30.5,981.0,70.0,20.0,1.46,240.0,1.46,1
27.1,29.2,981.0,71.0,52.0,2.11,238.0,3.0,1
26.6,27.3,981.0,73.0,27.0,2.48,262.0,5.0,1
26.1,26.7,980.0,74.0,51.0,2.87,274.0,8.0,1
26.1,26.6,980.0,73.0,48.0,3.09,255.0,8.0,1
25.3,25.9,980.0,76.0,25.0,4.77,259.0,9.0,1
24.7,25.3,980.0,78.0,25.0,4.37,273.0,10.0,1
25.0,25.5,980.0,76.0,23.0,4.48,278.0,10.0,1
24.9,25.4,981.0,78.0,24.0,4.44,278.0,10.0,1
32.3,35.5,977.0,52.0,100.0,2.69,225.0,4.0,1
29.4,31.9,981.0,61.0,56.0,0.27,303.0,5.2,1
28.5,30.7,982.0,64.0,33.0,2.41,218.0,2.41,1
27.7,29.6,982.0,66.0,21.0,1.87,246.0,2.0,1
27.0,28.7,981.0,69.0,40.0,1.76,261.0,1.76,1
26.6,27.0,981.0,66.0,32.0,2.63,250.0,3.0,1
26.5,26.9,980.0,66.0,16.0,2.47,242.0,3.0,1
25.8,26.3,979.0,69.0,11.0,3.66,256.0,10.0,1
32.0,35.2,979.0,53.0,100.0,3.89,262.0,5.0,1
29.0,31.6,980.0,64.0,36.0,3.35,256.0,7.0,1
27.8,30.0,981.0,68.0,52.0,3.22,256.0,8.0,1
27.7,29.8,981.0,67.0,67.0,3.52,264.0,10.0,1
27.3,29.1,981.0,67.0,91.0,3.33,264.0,10.0,1
27.4,29.2,981.0,67.0,100.0,4.0,260.0,10.0,1
23.8,24.5,980.0,87.0,94.0,5.42,263.0,12.0,1
24.1,24.8,979.0,85.0,92.0,4.88,267.0,12.0,1
31.2,34.3,978.0,56.0,77.0,4.22,249.0,8.0,1
28.2,30.3,981.0,64.0,46.0,3.14,258.0,6.0,1
27.6,29.5,982.0,66.0,29.0,2.85,244.0,5.0,1
28.1,30.0,984.0,64.0,95.0,0.83,351.0,3.0,1
26.7,28.3,982.0,68.0,18.0,0.82,205.0,3.2,1
25.9,26.7,984.0,85.0,52.0,3.09,140.0,6.0,1
30.9,35.1,982.0,62.0,35.0,2.63,148.0,3.0,1
24.7,25.5,985.0,90.0,4.0,2.85,116.0,7.0,1
25.4,26.3,984.0,88.0,13.0,1.91,111.0,2.0,1
25.9,26.6,985.0,78.0,27.0,3.27,135.0,6.0,1
25.1,25.8,987.0,81.0,80.0,2.29,117.0,4.0,1
24.7,25.4,987.0,84.0,65.0,2.0,122.0,3.0,1
30.0,30.5,946.0,46.0,95.0,0.69,167.0,1.0,1
28.5,29.1,947.0,51.0,91.0,1.17,228.0,1.17,1
26.9,27.9,947.0,59.0,43.0,1.48,264.0,2.0,1
24.6,25.0,947.0,71.0,31.0,1.77,260.0,1.77,1
24.0,24.4,947.0,74.0,55.0,1.64,252.0,2.0,1
29.0,30.2,945.0,54.0,100.0,2.32,214.0,3.0,1
27.6,29.1,946.0,62.0,100.0,3.06,179.0,4.0,1
26.4,26.9,946.0,68.0,100.0,2.01,156.0,2.01,1
26.0,26.5,947.0,70.0,100.0,1.18,130.0,1.18,1
25.2,25.7,948.0,75.0,25.0,1.13,129.0,1.13,1
24.2,24.8,949.0,79.0,56.0,1.78,170.0,2.0,1
23.6,24.1,949.0,83.0,74.0,1.71,217.0,2.0,1
23.5,24.1,949.0,84.0,94.0,1.83,193.0,2.0,1
27.6,29.2,944.0,63.0,95.0,2.09,122.0,3.0,1
26.6,27.1,945.0,68.0,98.0,1.63,113.0,1.63,1
26.0,26.6,945.0,71.0,87.0,1.37,166.0,1.37,1
25.3,25.9,946.0,75.0,72.0,3.09,195.0,5.0,1
23.9,24.5,948.0,85.0,27.0,2.4,219.0,4.0,1
23.6,24.3,948.0,86.0,77.0,1.47,178.0,2.0,1
27.7,29.4,945.0,64.0,97.0,1.71,268.0,1.71,1
24.0,24.5,946.0,78.0,25.0,1.23,280.0,1.23,1
23.6,24.1,946.0,79.0,25.0,1.41,276.0,1.41,1
23.7,24.2,947.0,79.0,25.0,1.33,274.0,1.33,1
29.7,29.9,944.0,45.0,75.0,5.78,295.0,9.0,1
27.5,29.0,946.0,63.0,41.0,2.37,230.0,2.37,1
27.8,29.4,943.0,62.0,74.0,4.46,242.0,5.0,1
24.9,25.4,944.0,74.0,74.0,3.54,242.0,6.0,1
24.8,25.3,945.0,75.0,86.0,2.88,250.0,5.0,1
24.9,25.4,946.0,75.0,73.0,2.28,290.0,3.0,1
24.1,24.4,944.0,73.0,25.0,1.83,257.0,2.0,1
23.7,24.1,945.0,75.0,25.0,1.64,263.0,1.64,1
23.8,24.2,945.0,76.0,25.0,1.58,264.0,2.0,1
25.1,25.5,946.0,70.0,25.0,1.74,254.0,2.0,1
25.8,26.3,946.0,69.0,25.0,1.54,270.0,2.0,1
25.2,25.7,947.0,73.0,25.0,1.53,276.0,1.53,1
28.9,30.6,945.0,58.0,85.0,3.32,195.0,4.0,1
25.8,26.4,946.0,73.0,100.0,1.99,231.0,3.0,1
26.2,26.8,947.0,71.0,98.0,1.41,296.0,1.41,1
22.6,23.4,947.0,93.0,100.0,1.36,342.0,2.0,1
22.3,23.0,947.0,94.0,100.0,0.87,269.0,1.0,1
22.3,23.0,947.0,92.0,100.0,1.84,233.0,2.0,1
22.3,23.0,946.0,91.0,100.0,2.31,232.0,3.0,1
29.5,31.3,943.0,56.0,75.0,1.64,222.0,2.0,1
28.7,29.4,944.0,51.0,92.0,2.1,59.0,3.0,1
28.5,29.2,945.0,52.0,100.0,0.97,163.0,1.0,1
28.2,29.1,946.0,54.0,99.0,1.87,275.0,2.0,1
28.1,29.1,946.0,55.0,65.0,1.43,257.0,1.43,1
26.9,28.0,946.0,61.0,44.0,2.05,290.0,2.05,1
27.5,28.8,946.0,60.0,99.0,1.72,227.0,3.0,1
26.9,28.2,946.0,63.0,93.0,2.01,215.0,3.0,1
26.4,26.8,945.0,66.0,37.0,2.13,220.0,3.0,1
22.6,23.3,945.0,91.0,63.0,1.63,252.0,2.0,1
26.2,26.8,947.0,73.0,14.0,1.63,247.0,1.63,1
30.3,32.7,947.0,56.0,21.0,1.64,261.0,2.0,1
28.1,29.9,947.0,63.0,99.0,0.56,202.0,5.2,1
26.8,28.3,945.0,66.0,39.0,0.65,77.0,4.0,1
26.0,26.5,945.0,70.0,24.0,2.31,11.0,2.31,1
24.8,25.4,946.0,78.0,13.0,2.14,9.0,2.14,1
24.0,24.6,947.0,83.0,40.0,0.44,358.0,4.0,1
23.5,24.2,947.0,86.0,100.0,1.58,204.0,1.58,1
24.6,25.1,946.0,78.0,54.0,2.01,210.0,3.0,1
24.1,24.7,946.0,82.0,55.0,3.41,210.0,5.0,1
23.2,23.8,945.0,87.0,78.0,3.26,215.0,6.0,1
22.7,23.4,945.0,91.0,98.0,2.86,212.0,5.0,1
31.1,32.8,943.0,50.0,64.0,2.39,210.0,3.0,1
30.6,32.6,942.0,53.0,35.0,3.49,223.0,4.0,1
24.9,25.5,945.0,78.0,55.0,3.32,221.0,5.0,1
24.3,24.9,946.0,80.0,62.0,2.79,240.0,5.0,1
27.6,28.9,942.0,60.0,76.0,3.76,301.0,7.0,1
24.5,25.0,943.0,74.0,97.0,4.74,281.0,10.0,1
29.3,31.0,942.0,56.0,25.0,3.65,257.0,5.0,1
25.7,26.2,943.0,72.0,40.0,2.53,240.0,4.0,1
26.7,27.3,943.0,72.0,90.0,4.23,205.0,6.0,1
22.1,22.8,945.0,94.0,100.0,2.7,226.0,5.0,1
27.6,28.6,944.0,57.0,100.0,4.7,276.0,10.0,1
26.5,26.8,944.0,62.0,71.0,2.25,278.0,8.0,1
26.5,26.8,945.0,61.0,99.0,3.81,267.0,9.0,1
26.7,27.9,944.0,63.0,100.0,2.46,238.0,4.0,1
27.4,29.1,943.0,65.0,100.0,0.47,269.0,1.0,1
26.2,26.7,944.0,70.0,64.0,0.48,30.0,8.8,1
27.4,28.9,944.0,64.0,19.0,6.03,272.0,11.0,1
26.6,27.0,944.0,66.0,55.0,7.3,283.0,11.0,1
23.5,23.9,947.0,80.0,46.0,2.67,274.0,8.0,1
23.1,23.6,947.0,82.0,74.0,2.33,268.0,7.0,1
25.0,25.5,945.0,77.0,85.0,2.41,240.0,4.0,1
25.8,26.4,943.0,76.0,32.0,2.21,232.0,5.0,1
24.2,24.8,944.0,82.0,20.0,1.67,261.0,2.0,1
23.6,24.2,944.0,84.0,43.0,1.65,261.0,2.0,1
23.3,23.9,945.0,86.0,100.0,1.92,260.0,2.0,1
23.2,23.9,946.0,88.0,100.0,2.14,265.0,3.0,1
22.8,23.5,946.0,91.0,100.0,1.51,242.0,2.0,1
22.7,23.4,946.0,90.0,100.0,1.55,234.0,2.0,1
22.0,22.7,945.0,95.0,100.0,1.35,220.0,2.0,1
22.2,22.9,944.0,93.0,100.0,1.34,256.0,2.0,1
25.9,26.6,943.0,76.0,100.0,2.64,239.0,4.0,1
25.7,26.3,944.0,75.0,100.0,1.94,242.0,3.0,1
24.8,25.4,945.0,77.0,25.0,0.98,294.0,1.0,1
24.1,24.7,945.0,81.0,8.0,2.11,264.0,2.11,1
23.1,23.7,947.0,86.0,25.0,2.22,274.0,2.22,1
22.5,23.2,947.0,88.0,63.0,2.38,288.0,3.0,1
23.4,24.0,947.0,84.0,95.0,1.86,241.0,2.0,1
26.2,26.8,946.0,71.0,93.0,2.44,242.0,3.0,1
23.4,24.0,946.0,85.0,77.0,1.42,278.0,1.42,1
23.3,23.9,946.0,86.0,79.0,1.62,277.0,1.62,1
22.9,23.6,946.0,88.0,66.0,1.44,272.0,1.44,1
23.4,24.0,946.0,85.0,68.0,1.53,252.0,2.0,1
23.1,23.7,945.0,87.0,89.0,1.62,242.0,2.0,1
22.1,22.9,946.0,95.0,94.0,1.83,226.0,3.0,1
26.5,27.0,945.0,72.0,25.0,0.22,149.0,4.8,1
25.2,25.8,945.0,78.0,25.0,0.27,308.0,4.0,1
24.5,25.1,946.0,81.0,25.0,1.07,296.0,1.07,1
23.9,24.5,947.0,84.0,51.0,1.6,321.0,1.6,1
24.3,24.9,947.0,82.0,82.0,1.2,282.0,1.2,1
23.5,24.2,946.0,85.0,10.0,1.48,251.0,1.48,1
23.2,23.8,946.0,87.0,21.0,1.47,249.0,1.47,1
26.2,26.8,945.0,76.0,66.0,1.73,247.0,1.73,1
24.8,25.4,947.0,79.0,92.0,2.13,268.0,2.13,1
24.4,25.0,946.0,81.0,89.0,2.85,286.0,4.0,1
23.6,24.1,946.0,83.0,100.0,2.34,284.0,6.0,1
22.9,23.6,946.0,87.0,100.0,1.94,295.0,3.0,1
23.0,23.6,946.0,87.0,100.0,1.68,281.0,3.0,1
22.8,23.5,947.0,88.0,100.0,2.12,245.0,3.0,1
26.1,26.6,945.0,71.0,23.0,1.38,292.0,1.38,1
24.2,24.8,947.0,80.0,11.0,1.91,292.0,1.91,1
22.8,23.4,947.0,88.0,14.0,2.19,290.0,3.0,1
23.5,24.0,947.0,82.0,5.0,2.05,302.0,2.05,1
22.8,23.4,946.0,85.0,5.0,1.8,297.0,2.0,1
22.5,23.1,946.0,87.0,25.0,1.59,309.0,1.59,1
22.4,23.0,945.0,88.0,25.0,1.59,301.0,1.59,1
22.1,22.7,945.0,89.0,25.0,1.48,285.0,1.48,1
27.9,30.3,943.0,68.0,46.0,1.05,194.0,1.05,1
25.9,26.6,943.0,77.0,32.0,1.83,181.0,1.83,1
23.6,24.3,946.0,87.0,68.0,1.44,219.0,1.44,1
24.0,24.6,946.0,84.0,100.0,2.1,228.0,2.1,1
26.3,27.0,943.0,77.0,100.0,2.57,202.0,4.0,1
25.7,26.3,944.0,77.0,98.0,2.04,221.0,3.0,1
29.5,31.5,945.0,58.0,99.0,4.38,242.0,6.0,1
27.8,30.2,943.0,69.0,80.0,2.73,222.0,4.0,1
28.0,30.2,943.0,66.0,80.0,3.76,197.0,5.0,1
26.6,27.2,943.0,73.0,70.0,2.67,191.0,3.0,1
26.0,26.7,944.0,78.0,81.0,2.18,186.0,3.0,1
26.6,27.2,944.0,74.0,51.0,3.06,193.0,5.0,1
24.7,25.3,948.0,81.0,86.0,2.01,13.0,2.01,1
24.5,25.2,949.0,81.0,98.0,1.58,349.0,1.58,1
24.2,24.8,949.0,83.0,95.0,1.73,356.0,1.73,1
30.3,32.6,946.0,56.0,65.0,0.95,124.0,1.0,1
29.4,32.5,947.0,65.0,44.0,0.63,130.0,1.0,1
23.7,24.5,948.0,88.0,100.0,0.23,141.0,2.8,1
24.8,25.4,948.0,79.0,96.0,1.04,338.0,1.04,1
25.2,25.9,949.0,78.0,98.0,0.76,3.0,3.2,1
25.1,25.7,949.0,79.0,88.0,0.8,76.0,1.6,1
24.4,25.0,948.0,83.0,47.0,0.68,61.0,2.0,1
26.7,28.4,947.0,71.0,87.0,0.73,233.0,5.6,1
25.9,26.5,947.0,74.0,25.0,0.63,216.0,3.2,1
23.0,23.6,949.0,87.0,100.0,2.34,38.0,3.0,1
22.9,23.5,948.0,88.0,100.0,2.14,39.0,2.14,1
22.8,23.4,948.0,87.0,80.0,2.0,55.0,2.0,1
22.8,23.4,947.0,87.0,88.0,2.05,49.0,2.05,1
22.6,23.2,947.0,88.0,100.0,1.15,77.0,1.15,1
22.7,23.3,948.0,85.0,100.0,1.46,173.0,1.46,1
26.5,27.1,946.0,70.0,93.0,1.52,127.0,1.52,1
25.1,25.7,947.0,75.0,98.0,0.42,124.0,2.8,1
22.0,22.6,948.0,88.0,5.0,1.0,21.0,1.0,1
21.6,22.2,947.0,92.0,13.0,0.52,352.0,3.2,1
21.2,21.8,947.0,94.0,12.0,0.44,2.0,3.6,1
21.3,21.9,947.0,93.0,8.0,0.91,356.0,2.8,1
21.0,21.6,947.0,95.0,38.0,0.52,355.0,1.2,1
26.3,26.9,946.0,74.0,25.0,3.49,75.0,5.0,1
24.7,25.3,947.0,82.0,25.0,1.84,89.0,2.0,1
23.7,24.2,948.0,83.0,25.0,1.89,79.0,1.89,1
23.2,23.8,949.0,86.0,25.0,1.61,93.0,1.61,1
22.9,23.5,950.0,87.0,25.0,1.31,69.0,1.31,1
22.2,22.9,950.0,90.0,16.0,1.57,47.0,1.57,1
27.6,29.7,947.0,69.0,88.0,1.35,99.0,2.0,1
25.8,26.4,948.0,75.0,94.0,1.19,98.0,1.19,1
22.4,22.9,948.0,87.0,79.0,1.2,51.0,1.2,1
22.0,22.5,949.0,87.0,33.0,0.65,16.0,0.65,1
21.8,22.3,951.0,88.0,79.0,0.84,17.0,0.84,1
26.5,26.8,984.0,61.0,100.0,2.74,100.0,4.0,1
25.7,26.0,986.0,65.0,100.0,1.64,84.0,2.0,1
25.4,25.8,986.0,66.0,85.0,1.77,89.0,2.0,1
19.2,19.1,985.0,75.0,9.0,0.51,263.0,1.2,1
20.5,20.4,986.0,71.0,3.0,0.83,262.0,1.0,1
22.7,22.7,987.0,62.0,12.0,1.19,274.0,1.19,1
25.2,25.2,988.0,54.0,25.0,0.98,312.0,1.0,1
34.7,34.6,980.0,32.0,72.0,6.13,129.0,6.13,1
32.4,32.5,981.0,38.0,100.0,3.78,172.0,6.0,1
27.8,28.7,984.0,56.0,86.0,3.37,282.0,4.0,1
26.7,27.9,985.0,62.0,38.0,1.98,196.0,3.0,1
25.7,26.1,986.0,67.0,1.0,1.65,179.0,3.0,1
25.4,25.8,986.0,69.0,1.0,1.23,219.0,1.23,1
24.8,25.4,985.0,76.0,5.0,1.95,211.0,3.0,1
32.2,32.2,980.0,38.0,47.0,2.37,146.0,3.0,1
30.7,31.0,981.0,43.0,68.0,4.11,155.0,7.0,1
27.0,28.4,984.0,64.0,49.0,3.41,234.0,6.0,1
25.8,26.3,984.0,68.0,2.0,3.43,233.0,6.0,1
34.1,34.4,978.0,35.0,99.0,5.65,152.0,6.0,1
34.4,34.6,978.0,34.0,78.0,2.08,57.0,4.0,1
29.0,31.0,984.0,60.0,5.0,6.24,147.0,9.0,1
28.4,30.1,984.0,61.0,6.0,5.32,146.0,9.0,1
27.6,29.5,983.0,67.0,1.0,3.16,143.0,6.0,1
25.3,25.8,985.0,73.0,27.0,3.43,209.0,6.0,1
25.3,25.9,984.0,78.0,25.0,2.04,283.0,3.0,1
25.1,25.7,984.0,79.0,62.0,0.87,250.0,2.0,1
37.2,35.7,976.0,20.0,52.0,3.05,160.0,4.0,1
34.9,34.5,978.0,30.0,98.0,3.83,208.0,6.0,1
38.1,40.4,978.0,32.0,25.0,4.68,128.0,4.68,1
38.3,39.9,977.0,30.0,33.0,4.12,136.0,4.12,1
36.8,38.0,976.0,32.0,16.0,2.25,313.0,2.25,1
33.5,35.1,976.0,42.0,50.0,5.7,307.0,5.7,1
31.3,33.1,978.0,50.0,70.0,7.22,36.0,8.0,1
31.8,32.7,981.0,44.0,25.0,3.18,127.0,7.0,1
31.0,32.7,982.0,50.0,25.0,5.3,129.0,9.0,1
29.5,31.7,983.0,59.0,5.0,3.88,148.0,7.0,1
28.7,31.1,983.0,64.0,5.0,3.41,165.0,6.0,1
26.4,26.8,983.0,66.0,24.0,1.87,223.0,2.0,1
31.9,33.7,980.0,48.0,67.0,6.76,159.0,7.0,1
30.4,32.1,980.0,53.0,30.0,3.0,130.0,7.0,1
29.7,31.7,982.0,57.0,100.0,4.27,198.0,7.0,1
35.9,36.2,978.0,31.0,89.0,4.94,153.0,4.94,1
33.7,34.4,980.0,38.0,91.0,4.15,124.0,6.0,1
34.9,36.0,979.0,36.0,89.0,3.3,148.0,3.3,1
28.5,30.7,983.0,63.0,25.0,0.91,123.0,3.0,1
27.4,29.6,983.0,70.0,25.0,1.73,163.0,4.0,1
27.4,29.5,982.0,69.0,16.0,0.24,144.0,2.0,1
27.6,30.3,978.0,73.0,100.0,2.19,310.0,2.19,1
26.7,29.0,979.0,80.0,100.0,3.26,15.0,4.0,1
25.1,26.0,980.0,89.0,100.0,6.74,17.0,8.0,1
24.6,25.4,981.0,87.0,89.0,3.56,40.0,5.0,1
24.2,25.0,982.0,88.0,100.0,4.1,93.0,5.0,1
23.8,24.6,983.0,90.0,100.0,2.74,71.0,4.0,1
24.2,25.0,983.0,88.0,98.0,1.13,84.0,1.13,1
24.6,25.3,983.0,87.0,100.0,0.6,2.0,1.0,1
23.6,24.2,983.0,83.0,67.0,1.76,356.0,2.0,1
24.0,24.6,981.0,82.0,82.0,2.03,10.0,4.0,1
24.0,24.6,981.0,82.0,25.0,2.02,7.0,4.0,1
24.0,24.6,982.0,83.0,25.0,1.22,13.0,2.0,1
28.8,31.6,981.0,66.0,25.0,2.49,139.0,3.0,1
27.9,30.5,981.0,70.0,25.0,1.93,146.0,2.0,1
26.9,29.2,982.0,76.0,27.0,2.53,155.0,4.0,1
26.0,26.7,983.0,80.0,54.0,3.32,152.0,6.0,1
26.1,26.8,984.0,80.0,89.0,2.75,166.0,6.0,1
25.9,26.6,984.0,81.0,86.0,3.54,189.0,6.0,1
26.8,29.2,982.0,78.0,100.0,2.59,163.0,6.0,1
27.4,29.0,981.0,65.0,25.0,1.78,40.0,1.78,1
26.5,27.0,982.0,68.0,22.0,2.02,58.0,2.02,1
32.2,34.8,979.0,50.0,57.0,2.99,145.0,2.99,1
31.0,34.0,980.0,56.0,72.0,1.5,117.0,1.5,1
30.3,33.1,981.0,59.0,54.0,0.75,351.0,1.0,1
28.6,31.6,981.0,68.0,49.0,3.44,270.0,4.0,1
26.2,27.0,982.0,81.0,45.0,4.56,308.0,6.0,1
26.5,27.3,982.0,79.0,51.0,3.05,313.0,4.0,1
26.9,28.9,982.0,74.0,36.0,0.72,209.0,1.0,1
29.8,32.1,980.0,58.0,100.0,2.11,323.0,2.11,1
29.2,31.3,979.0,60.0,95.0,1.72,321.0,1.72,1
29.2,31.1,980.0,58.0,82.0,1.37,301.0,1.37,1
28.6,30.6,980.0,62.0,97.0,1.0,279.0,1.0,1
28.4,30.3,981.0,62.0,100.0,0.37,291.0,4.0,1
28.2,30.1,983.0,63.0,100.0,0.29,341.0,3.2,1
27.9,29.8,983.0,65.0,98.0,1.25,108.0,1.25,1
27.2,29.1,983.0,68.0,97.0,1.78,145.0,2.0,1
26.9,28.6,982.0,70.0,100.0,1.42,23.0,2.0,1
26.7,28.5,981.0,72.0,100.0,0.34,353.0,1.6,1
26.5,27.1,980.0,72.0,100.0,0.41,237.0,1.2,1
26.4,27.0,981.0,74.0,100.0,0.87,165.0,1.0,1
25.7,26.4,982.0,79.0,100.0,0.96,191.0,1.0,1
25.8,26.5,983.0,79.0,100.0,0.4,269.0,2.8,1
26.0,26.7,983.0,78.0,100.0,0.96,272.0,1.0,1
26.3,26.9,984.0,75.0,100.0,0.79,336.0,1.0,1
26.9,28.8,983.0,71.0,98.0,1.11,6.0,1.11,1
27.5,29.5,983.0,68.0,83.0,1.18,8.0,1.18,1
24.1,25.0,983.0,92.0,100.0,4.79,134.0,6.0,1
23.7,24.5,984.0,94.0,100.0,4.82,146.0,6.0,1
23.3,24.2,984.0,95.0,100.0,3.24,190.0,3.24,1
23.1,23.9,984.0,93.0,100.0,2.69,227.0,3.0,1
32.2,35.9,978.0,54.0,93.0,2.76,148.0,2.76,1
31.0,34.9,979.0,60.0,86.0,2.69,156.0,4.0,1
30.6,34.0,979.0,60.0,13.0,1.91,172.0,3.0,1
29.9,33.1,980.0,62.0,75.0,1.84,245.0,2.0,1
29.0,32.1,982.0,67.0,90.0,3.28,217.0,5.0,1
28.1,31.2,982.0,73.0,78.0,2.84,218.0,5.0,1
31.8,35.0,978.0,54.0,86.0,6.17,106.0,6.17,1
27.5,29.9,978.0,72.0,25.0,3.71,143.0,6.0,1
28.5,31.3,980.0,68.0,65.0,4.28,82.0,6.0,1
28.4,31.2,981.0,69.0,25.0,1.18,303.0,2.0,1
28.4,31.4,982.0,69.0,25.0,1.01,291.0,2.0,1
27.9,30.8,982.0,72.0,25.0,0.71,209.0,1.0,1
27.9,30.7,982.0,72.0,40.0,2.72,193.0,4.0,1
29.8,32.2,982.0,58.0,38.0,2.87,257.0,3.0,1
26.4,26.9,986.0,69.0,54.0,1.13,187.0,1.13,1
24.9,25.4,986.0,75.0,100.0,2.32,288.0,3.0,1
31.4,33.7,981.0,52.0,90.0,5.48,311.0,6.0,1
29.3,30.9,982.0,56.0,52.0,5.77,322.0,8.0,1
35.3,37.4,981.0,39.0,97.0,6.99,281.0,6.99,1
26.8,28.3,983.0,68.0,25.0,10.21,299.0,13.0,1
28.0,29.2,982.0,57.0,25.0,3.96,298.0,6.0,1
37.4,38.7,981.0,31.0,70.0,1.06,316.0,1.06,1
36.4,37.9,981.0,34.0,72.0,3.83,311.0,3.83,1
33.4,34.9,982.0,42.0,92.0,4.11,313.0,6.0,1
31.2,33.6,984.0,53.0,76.0,3.87,251.0,5.0,1
38.1,39.7,978.0,30.0,70.0,1.36,147.0,1.36,1
26.4,27.0,982.0,73.0,25.0,8.23,355.0,12.0,1
33.8,36.2,979.0,44.0,2.0,1.6,41.0,1.6,1
29.4,31.6,984.0,59.0,62.0,2.36,13.0,4.0,1
28.1,30.2,983.0,65.0,85.0,1.76,253.0,1.76,1
27.0,27.7,972.0,54.0,25.0,1.5,35.0,7.6,1
28.0,28.5,971.0,51.0,25.0,1.5,25.0,7.6,1
27.0,27.9,967.0,57.0,87.0,1.5,80.0,5.6,1
33.0,31.5,964.0,26.0,50.0,2.6,80.0,6.0,1
32.0,34.1,969.0,49.0,50.0,2.6,100.0,6.4,1
33.0,33.8,967.0,40.0,50.0,2.6,90.0,6.4,1
33.0,34.5,966.0,43.0,50.0,2.1,20.0,6.8,1
35.0,36.9,965.0,39.0,25.0,2.1,10.0,6.0,1
33.0,33.8,966.0,40.0,50.0,3.1,40.0,5.2,1
34.0,34.5,965.0,36.0,50.0,2.6,200.0,8.4,1
33.0,34.5,969.0,43.0,25.0,1.0,60.0,6.8,1
34.0,35.7,968.0,41.0,50.0,2.1,50.0,5.6,1
33.0,34.5,965.0,43.0,50.0,6.2,260.0,6.4,1
29.0,31.3,965.0,62.0,87.0,3.6,350.0,7.6,1
26.0,26.8,966.0,83.0,87.0,2.1,350.0,6.8,1
25.0,26.0,966.0,94.0,87.0,2.6,320.0,5.6,1
25.0,25.7,966.0,83.0,50.0,2.0,185.0,3.2,1
27.0,28.8,966.0,69.0,50.0,4.1,180.0,8.0,1
24.0,24.6,967.0,83.0,50.0,2.8,225.0,4.0,1
24.0,24.8,966.0,88.0,50.0,2.8,225.0,5.2,1
31.0,31.7,965.0,45.0,87.0,4.1,350.0,4.4,1
30.0,31.2,965.0,51.0,87.0,1.5,350.0,5.2,1
25.0,25.7,966.0,83.0,87.0,3.1,280.0,6.4,1
26.0,26.7,966.0,78.0,87.0,5.1,270.0,6.4,1
34.0,34.5,964.0,36.0,25.0,4.6,210.0,6.4,1
32.0,33.5,965.0,46.0,50.0,5.1,220.0,6.8,1
25.0,25.6,967.0,78.0,87.0,4.1,250.0,6.8,1
